data;ID_motorista;mapa;caixas
2025-05-14;997;281968;6
2025-05-14;47;281935;4
2025-05-14;728;281929;11
2025-05-14;221;281967;15
2025-05-14;7;281969;13
2025-05-14;208;281934;12
2025-05-15;732;282046;18
2025-05-14;248;281970;31
2025-05-14;221;281967;3
2025-05-14;47;281935;6
2025-05-15;580;282045;4
2025-05-15;580;282045;11
2025-05-14;7;281969;4
2025-05-13;96;281866;1
2025-05-15;341;282071;2
2025-05-14;47;281935;2
2025-05-15;580;282045;12
2025-05-15;675;282075;18
2025-05-15;220;282061;56
2025-05-13;128;281860;39
2025-05-15;80;282070;4
2025-05-15;341;282071;7
2025-05-14;7;281969;28
2025-05-15;151;282051;1
2025-05-14;47;281935;4
2025-05-15;196;282059;75
2025-05-15;897;282047;126
2025-05-13;128;281860;3
2025-05-14;221;281967;2
2025-05-14;208;281934;12
2025-05-13;96;281866;6
2025-05-15;341;282071;4
2025-05-14;960;281938;4
2025-05-15;80;282070;7
2025-05-15;151;282051;11
2025-05-15;580;282045;4
2025-05-15;580;282045;18
2025-05-15;153;282040;4
2025-05-14;960;281938;5
2025-05-15;580;282045;5
2025-05-14;47;281935;10
2025-05-14;221;281967;7
2025-05-14;248;281970;19
2025-05-15;80;282070;3
2025-05-14;997;281968;28
2025-05-15;41;282079;3
2025-05-13;128;281860;5
2025-05-13;718;281858;24
2025-05-15;341;282071;3
2025-05-15;162;282060;59
2025-05-13;96;281866;17
2025-05-14;221;281967;4
2025-05-13;128;281860;2
2025-05-14;960;281938;5
2025-05-12;199;281817;26
2025-05-12;199;281817;12
2025-05-15;675;282075;28
2025-05-15;80;282070;11
2025-05-14;728;281929;42
2025-05-14;221;281967;4
2025-05-15;74;282056;82
2025-05-14;7;281969;5
2025-05-15;166;282058;14
2025-05-15;960;282044;17
2025-05-15;41;282079;3
2025-05-15;960;282044;5
2025-05-15;689;282042;7
2025-05-15;453;282053;411
2025-05-13;128;281860;3
2025-05-15;1;282043;42
2025-05-15;665;282055;72
2025-05-15;1;282043;12
2025-05-15;1;282043;3
2025-05-14;960;281938;1
2025-05-14;221;281967;4
2025-05-14;997;281968;18
2025-05-14;208;281934;23
2025-05-15;192;282057;65
2025-05-14;7;281969;27
2025-05-14;47;281935;3
2025-05-13;96;281866;17
2025-05-15;580;282045;36
2025-05-14;165;281933;32
2025-05-14;165;281933;9
2025-05-15;41;282079;4
2025-05-15;229;282074;41
2025-05-15;213;282072;36
2025-05-15;16;282063;32
2025-05-15;689;282042;5
2025-05-14;960;281938;7
2025-05-14;221;281967;5
2025-05-15;1;282043;2
2025-05-15;151;282051;25
2025-05-15;196;282059;18
2025-05-15;166;282058;13
2025-05-14;47;281935;2
2025-05-15;689;282042;32
2025-05-15;341;282071;4
2025-05-15;80;282070;13
2025-05-14;221;281967;34
2025-05-15;1;282043;2
2025-05-15;224;282077;13
2025-05-15;733;282065;5
2025-05-15;689;282042;1
2025-05-15;897;282047;1
2025-05-15;675;282075;36
2025-05-15;689;282042;6
2025-05-15;80;282070;4
2025-05-15;41;282079;3
2025-05-15;192;282057;27
2025-05-14;728;281929;8
2025-05-14;960;281938;10
2025-05-13;128;281860;8
2025-05-14;248;281970;74
2025-05-14;248;281970;11
2025-05-12;199;281817;15
2025-05-15;166;282058;4
2025-05-15;213;282072;11
2025-05-15;689;282042;16
2025-05-15;41;282079;2
2025-05-15;897;282047;4
2025-05-14;248;281970;20
2025-05-15;153;282040;10
2025-05-15;51;282041;188
2025-05-15;166;282058;4
2025-05-15;196;282059;2
2025-05-14;997;281968;3
2025-05-15;341;282071;5
2025-05-15;1;282043;2
2025-05-14;208;281934;30
2025-05-15;672;282076;15
2025-05-15;151;282051;8
2025-05-15;341;282071;7
2025-05-15;80;282070;13
2025-05-15;559;282073;26
2025-05-15;453;282053;
2025-05-15;897;282047;3
2025-05-15;672;282076;1
2025-05-15;229;282074;12
2025-05-15;224;282077;21
2025-05-14;47;281935;12
2025-05-14;728;281929;90
2025-05-12;199;281817;5
2025-05-15;196;282059;1
2025-05-15;192;282057;17
2025-05-14;208;281934;1
2025-05-15;41;282079;3
2025-05-15;229;282074;4
2025-05-15;146;282054;39
2025-05-15;146;282054;7
2025-05-15;166;282058;18
2025-05-15;224;282077;10
2025-05-15;1;282043;2
2025-05-13;718;281858;4
2025-05-13;96;281866;40
2025-05-13;718;281858;14
2025-05-15;146;282054;9
2025-05-14;165;281933;53
2025-05-15;162;282060;67
2025-05-15;220;282061;42
2025-05-15;224;282077;3
2025-05-15;229;282074;3
2025-05-15;733;282065;27
2025-05-15;41;282079;1
2025-05-15;213;282072;5
2025-05-15;897;282047;9
2025-05-15;897;282047;3
2025-05-15;689;282042;2
2025-05-15;672;282076;3
2025-05-15;689;282042;8
2025-05-15;960;282044;5
2025-05-15;960;282044;20
2025-05-15;161;282052;342
2025-05-15;166;282058;7
2025-05-15;689;282042;32
2025-05-15;151;282051;6
2025-05-15;80;282070;2
2025-05-15;153;282040;6
2025-05-15;1;282043;10
2025-05-15;229;282074;3
2025-05-15;559;282073;10
2025-05-14;997;281968;3
2025-05-15;192;282057;17
2025-05-15;341;282071;4
2025-05-15;675;282075;7
2025-05-15;166;282058;1
2025-05-15;341;282071;3
2025-05-15;41;282079;3
2025-05-15;224;282077;4
2025-05-15;196;282059;21
2025-05-15;675;282075;1
2025-05-15;897;282047;5
2025-05-15;665;282055;22
2025-05-15;229;282074;7
2025-05-15;604;282078;2
2025-05-15;689;282042;2
2025-05-15;80;282070;2
2025-05-15;162;282060;22
2025-05-15;341;282071;1
2025-05-15;672;282076;1
2025-05-15;166;282058;4
2025-05-15;146;282054;13
2025-05-15;1;282043;16
2025-05-15;80;282070;1
2025-05-15;341;282071;3
2025-05-14;7;281969;8
2025-05-15;229;282074;2
2025-05-14;960;281938;20
2025-05-15;41;282079;4
2025-05-15;897;282047;7
2025-05-15;192;282057;17
2025-05-15;732;282046;188
2025-05-15;146;282054;1
2025-05-15;689;282042;6
2025-05-15;153;282040;1
2025-05-14;165;281933;40
2025-05-15;74;282056;55
2025-05-15;229;282074;5
2025-05-13;128;281860;29
2025-05-15;604;282078;6
2025-05-15;196;282059;7
2025-05-15;166;282058;1
2025-05-15;41;282079;2
2025-05-15;16;282063;48
2025-05-15;213;282072;6
2025-05-15;224;282077;10
2025-05-15;166;282058;4
2025-05-15;1;282043;11
2025-05-15;80;282070;5
2025-05-15;74;282056;65
2025-05-15;672;282076;8
2025-05-14;165;281933;5
2025-05-14;997;281968;19
2025-05-14;7;281969;13
2025-05-15;196;282059;5
2025-05-15;341;282071;9
2025-05-15;559;282073;10
2025-05-14;997;281968;17
2025-05-15;1;282043;4
2025-05-15;733;282065;12
2025-05-15;733;282065;37
2025-05-15;213;282072;6
2025-05-15;80;282070;2
2025-05-15;153;282040;8
2025-05-15;604;282078;9
2025-05-15;229;282074;2
2025-05-15;689;282042;1
2025-05-15;689;282042;1
2025-05-15;1;282043;9
2025-05-15;196;282059;11
2025-05-15;80;282070;4
2025-05-15;689;282042;10
2025-05-15;162;282060;26
2025-05-15;341;282071;10
2025-05-15;220;282061;37
2025-05-15;166;282058;25
2025-05-15;229;282074;5
2025-05-15;559;282073;11
2025-05-15;689;282042;3
2025-05-15;213;282072;4
2025-05-15;665;282055;111
2025-05-15;229;282074;6
2025-05-15;341;282071;5
2025-05-15;689;282042;25
2025-05-15;672;282076;4
2025-05-15;229;282074;3
2025-05-15;733;282065;25
2025-05-15;675;282075;7
2025-05-15;80;282070;8
2025-05-15;733;282065;3
2025-05-15;672;282076;1
2025-05-15;162;282060;26
2025-05-15;341;282071;1
2025-05-15;213;282072;15
2025-05-15;559;282073;14
2025-05-15;229;282074;4
2025-05-15;74;282056;118
2025-05-14;960;281938;31
2025-05-15;675;282075;1
2025-05-15;665;282055;95
2025-05-15;675;282075;5
2025-05-14;208;281934;5
2025-05-15;80;282070;7
2025-05-15;675;282075;9
2025-05-15;213;282072;5
2025-05-15;689;282042;3
2025-05-15;16;282063;31
2025-05-15;672;282076;15
2025-05-15;161;282052;
2025-05-15;559;282073;12
2025-05-15;689;282042;7
2025-05-15;672;282076;1
2025-05-15;675;282075;5
2025-05-14;165;281933;24
2025-05-15;224;282077;46
2025-05-15;80;282070;3
2025-05-15;51;282041;102
2025-05-14;165;281933;26
2025-05-15;675;282075;6
2025-05-15;153;282040;4
2025-05-15;80;282070;2
2025-05-15;220;282061;25
2025-05-15;341;282071;7
2025-05-15;732;282046;5
2025-05-15;213;282072;10
2025-05-15;229;282074;8
2025-05-15;80;282070;1
2025-05-15;897;282047;84
2025-05-15;224;282077;10
2025-05-15;1;282043;23
2025-05-15;113;282069;5
2025-05-15;559;282073;4
2025-05-15;559;282073;5
2025-05-15;675;282075;4
2025-05-15;213;282072;5
2025-05-15;689;282042;49
2025-05-15;229;282074;8
2025-05-15;166;282058;33
2025-05-15;897;282047;13
2025-05-15;229;282074;5
2025-05-15;41;282079;4
2025-05-15;689;282042;4
2025-05-15;559;282073;6
2025-05-14;960;281938;2
2025-05-15;733;282065;226
2025-05-15;80;282070;13
2025-05-15;16;282063;31
2025-05-15;672;282076;18
2025-05-15;897;282047;3
2025-05-15;689;282042;3
2025-05-15;220;282061;20
2025-05-15;224;282077;5
2025-05-12;199;281817;11
2025-05-15;146;282054;79
2025-05-15;732;282046;14
2025-05-15;733;282065;6
2025-05-15;733;282065;1
2025-05-15;229;282074;14
2025-05-15;675;282075;10
2025-05-15;224;282077;4
2025-05-15;689;282042;7
2025-05-15;153;282040;10
2025-05-15;1;282043;27
2025-05-15;689;282042;2
2025-05-14;960;281938;2
2025-05-15;41;282079;2
2025-05-13;128;281860;19
2025-05-15;229;282074;2
2025-05-15;559;282073;8
2025-05-15;733;282065;4
2025-05-15;559;282073;6
2025-05-14;7;281969;23
2025-05-15;153;282040;3
2025-05-15;80;282070;15
2025-05-14;960;281938;3
2025-05-15;151;282051;89
2025-05-15;224;282077;8
2025-05-15;960;282044;52
2025-05-15;689;282042;3
2025-05-15;220;282061;21
2025-05-15;41;282079;3
2025-05-15;675;282075;7
2025-05-14;208;281934;12
2025-05-15;733;282065;5
2025-05-15;27;282064;22
2025-05-15;672;282076;12
2025-05-14;960;281938;10
2025-05-15;146;282054;84
2025-05-15;153;282040;32
2025-05-15;41;282079;2
2025-05-14;208;281934;6
2025-05-15;689;282042;11
2025-05-15;229;282074;7
2025-05-15;229;282074;4
2025-05-15;224;282077;4
2025-05-15;604;282078;47
2025-05-13;128;281860;2
2025-05-15;196;282062;48
2025-05-15;16;282063;23
2025-05-12;199;281817;12
2025-05-14;960;281938;2
2025-05-15;689;282042;4
2025-05-15;960;282044;10
2025-05-15;675;282075;5
2025-05-15;224;282077;5
2025-05-15;559;282073;10
2025-05-15;732;282046;28
2025-05-15;213;282072;17
2025-05-15;733;282065;3
2025-05-15;146;282054;8
2025-05-15;559;282073;14
2025-05-15;51;282041;73
2025-05-15;41;282079;2
2025-05-15;213;282072;14
2025-05-15;229;282074;8
2025-05-14;960;281938;5
2025-05-15;733;282065;2
2025-05-15;689;282042;3
2025-05-15;51;282041;2
2025-05-15;689;282042;6
2025-05-14;7;281969;42
2025-05-15;733;282065;2
2025-05-15;897;282047;62
2025-05-15;960;282044;2
2025-05-15;41;282079;5
2025-05-15;224;282077;6
2025-05-15;151;282051;37
2025-05-15;229;282074;3
2025-05-15;51;282041;3
2025-05-15;960;282044;7
2025-05-15;689;282042;29
2025-05-15;559;282073;9
2025-05-15;16;282066;2
2025-05-15;341;282071;7
2025-05-14;960;281938;6
2025-05-15;960;282044;3
2025-05-15;604;282078;1
2025-05-15;733;282065;6
2025-05-14;208;281934;4
2025-05-15;229;282074;4
2025-05-15;41;282079;3
2025-05-15;672;282076;39
2025-05-15;604;282078;6
2025-05-15;1;282043;22
2025-05-15;1;282043;3
2025-05-15;341;282071;10
2025-05-15;341;282071;15
2025-05-15;341;282071;19
2025-05-15;559;282073;8
2025-05-15;51;282041;1
2025-05-15;151;282051;6
2025-05-15;146;282054;3
2025-05-15;229;282074;8
2025-05-15;733;282065;3
2025-05-14;960;281938;9
2025-05-15;16;282066;8
2025-05-15;604;282078;1
2025-05-15;196;282062;18
2025-05-15;41;282079;4
2025-05-14;208;281934;5
2025-05-15;732;282046;14
2025-05-15;672;282076;3
2025-05-15;16;282066;1
2025-05-15;51;282041;7
2025-05-15;151;282051;6
2025-05-15;224;282077;10
2025-05-15;960;282044;5
2025-05-15;229;282074;3
2025-05-13;128;281860;7
2025-05-15;213;282072;8
2025-05-15;16;282066;1
2025-05-15;41;282079;3
2025-05-15;897;282047;26
2025-05-15;16;282063;32
2025-05-14;960;281938;36
2025-05-15;224;282077;7
2025-05-15;559;282073;3
2025-05-15;733;282065;3
2025-05-15;196;282062;21
2025-05-15;41;282079;2
2025-05-15;689;282042;29
2025-05-15;153;282040;2
2025-05-15;51;282041;4
2025-05-15;213;282072;6
2025-05-15;27;282064;60
2025-05-15;604;282078;15
2025-05-15;689;282042;6
2025-05-15;151;282051;10
2025-05-13;128;281860;3
2025-05-15;402;282067;66
2025-05-12;199;281817;28
2025-05-15;1;282043;27
2025-05-15;229;282074;8
2025-05-15;733;282065;12
2025-05-15;229;282074;1
2025-05-15;672;282076;9
2025-05-15;41;282079;3
2025-05-15;402;282067;47
2025-05-15;80;282070;13
2025-05-15;732;282046;7
2025-05-15;51;282041;5
2025-05-14;165;281933;18
2025-05-14;165;281933;11
2025-05-15;196;282062;17
2025-05-12;199;281817;4
2025-05-15;960;282044;4
2025-05-15;897;282047;3
2025-05-15;897;282047;16
2025-05-15;229;282074;12
2025-05-15;689;282042;1
2025-05-15;213;282072;9
2025-05-13;128;281860;10
2025-05-15;51;282041;1
2025-05-15;151;282051;7
2025-05-14;165;281933;3
2025-05-15;897;282047;8
2025-05-15;960;282044;13
2025-05-15;897;282047;8
2025-05-14;7;281969;7
2025-05-15;960;282044;5
2025-05-15;604;282078;6
2025-05-15;604;282078;8
2025-05-15;151;282051;6
2025-05-15;732;282046;19
2025-05-15;213;282072;5
2025-05-15;897;282047;4
2025-05-12;199;281817;11
2025-05-15;224;282077;12
2025-05-14;7;281969;2
2025-05-14;7;281969;6
2025-05-15;897;282047;4
2025-05-15;16;282066;34
2025-05-14;7;281969;7
2025-05-14;960;281938;7
2025-05-15;732;282046;5
2025-05-15;897;282047;3
2025-05-15;196;282062;44
2025-05-15;213;282072;6
2025-05-15;960;282044;4
2025-05-15;960;282044;4
2025-05-15;960;282044;2
2025-05-15;897;282047;2
2025-05-13;128;281860;13
2025-05-15;604;282078;10
2025-05-15;897;282047;15
2025-05-14;7;281969;10
2025-05-15;27;282064;47
2025-05-15;732;282046;4
2025-05-15;604;282078;1
2025-05-15;213;282072;5
2025-05-14;7;281969;2
2025-05-15;213;282072;10
2025-05-15;213;282072;6
2025-05-15;672;282076;33
2025-05-15;672;282076;8
2025-05-15;672;282076;1
2025-05-15;672;282076;3
2025-05-15;672;282076;7
2025-05-15;672;282076;4
2025-05-15;897;282047;4
2025-05-15;213;282072;13
2025-05-15;16;282066;33
2025-05-14;7;281969;11
2025-05-15;196;282062;44
2025-05-15;27;282064;23
2025-05-15;1;282043;25
2025-05-15;1;282043;134
2025-05-15;672;282076;2
2025-05-15;213;282072;5
2025-05-15;604;282078;37
2025-05-15;1;282043;6
2025-05-15;604;282078;3
2025-05-15;672;282076;16
2025-05-15;672;282076;3
2025-05-15;672;282076;5
2025-05-15;213;282072;9
2025-05-15;604;282078;10
2025-05-15;672;282076;3
2025-05-15;604;282078;1
2025-05-15;604;282078;10
2025-05-15;604;282078;2
2025-05-15;672;282076;4
2025-05-15;27;282064;30
2025-05-15;604;282078;2
2025-05-15;27;282064;24
2025-05-15;604;282078;20
2025-05-15;604;282078;2
2025-05-15;604;282078;6
2025-05-15;30;282049;104
2025-05-16;559;282149;2
2025-05-15;732;282046;4
2025-05-16;559;282149;2
2025-05-15;960;282044;2
2025-05-14;7;281969;7
2025-05-15;30;282049;82
2025-05-16;728;282108;76
2025-05-15;732;282046;12
2025-05-16;559;282149;3
2025-05-15;16;282066;47
2025-05-16;559;282149;1
2025-05-15;580;282045;15
2025-05-16;960;282109;14
2025-05-15;246;282050;459
2025-05-15;718;282068;50
2025-05-16;341;282147;6
2025-05-16;559;282149;1
2025-05-15;580;282045;3
2025-05-15;960;282044;1
2025-05-15;960;282044;2
2025-05-15;960;282044;2
2025-05-16;113;282151;20
2025-05-16;559;282149;1
2025-05-16;341;282147;8
2025-05-16;213;282150;11
2025-05-15;153;282040;10
2025-05-15;1;282043;2
2025-05-13;128;281860;13
2025-05-15;1;282043;2
2025-05-15;580;282045;5
2025-05-16;897;282100;45
2025-05-16;341;282147;1
2025-05-16;897;282100;10
2025-05-16;47;282105;20
2025-05-16;675;282153;1
2025-05-16;897;282100;5
2025-05-15;960;282044;2
2025-05-15;960;282044;6
2025-05-16;559;282149;6
2025-05-13;128;281860;2
2025-05-15;580;282045;1
2025-05-15;604;282078;5
2025-05-16;897;282100;4
2025-05-13;128;281860;31
2025-05-15;1;282043;4
2025-05-16;113;282151;27
2025-05-16;675;282153;4
2025-05-16;166;282134;116
2025-05-16;341;282147;2
2025-05-16;341;282147;1
2025-05-15;1;282043;1
2025-05-15;960;282044;5
2025-05-15;1;282043;8
2025-05-15;960;282044;2
2025-05-16;897;282100;3
2025-05-16;728;282108;7
2025-05-16;559;282149;4
2025-05-16;960;282109;182
2025-05-15;1;282043;3
2025-05-16;897;282100;2
2025-05-15;604;282078;3
2025-05-15;16;282066;20
2025-05-15;960;282044;4
2025-05-16;47;282105;21
2025-05-16;208;282106;38
2025-05-15;718;282068;37
2025-05-15;732;282046;19
2025-05-15;153;282040;2
2025-05-15;580;282045;2
2025-05-15;580;282045;6
2025-05-15;580;282045;6
2025-05-16;113;282151;14
2025-05-16;453;282131;251
2025-05-16;80;282155;3
2025-05-16;74;282130;161
2025-05-16;897;282100;2
2025-05-16;213;282150;17
2025-05-15;30;282049;4
2025-05-15;153;282040;2
2025-05-15;76;282048;3
2025-05-16;151;282128;45
2025-05-16;897;282100;2
2025-05-16;113;282151;13
2025-05-16;224;282152;17
2025-05-15;604;282078;15
2025-05-16;80;282155;8
2025-05-15;960;282044;2
2025-05-16;41;282156;2
2025-05-15;402;282067;133
2025-05-15;732;282046;2
2025-05-15;30;282049;3
2025-05-16;559;282149;11
2025-05-16;341;282147;32
2025-05-15;30;282049;3
2025-05-16;224;282152;2
2025-05-15;76;282048;196
2025-05-16;728;282108;158
2025-05-16;733;282129;22
2025-05-16;559;282149;39
2025-05-16;733;282129;1
2025-05-15;580;282045;4
2025-05-15;580;282045;1
2025-05-16;80;282155;4
2025-05-16;146;282138;39
2025-05-15;1;282043;25
2025-05-16;146;282138;10
2025-05-15;30;282049;1
2025-05-16;224;282152;3
2025-05-15;580;282045;3
2025-05-16;213;282150;12
2025-05-16;41;282156;1
2025-05-16;341;282147;16
2025-05-16;675;282153;2
2025-05-15;1;282043;2
2025-05-16;220;282137;43
2025-05-16;80;282155;4
2025-05-16;162;282135;51
2025-05-16;113;282151;23
2025-05-15;153;282040;2
2025-05-16;41;282156;2
2025-05-15;604;282078;3
2025-05-15;30;282049;3
2025-05-15;1;282043;2
2025-05-16;665;282132;242
2025-05-16;224;282152;6
2025-05-15;580;282045;13
2025-05-16;80;282155;4
2025-05-16;897;282100;56
2025-05-16;41;282156;1
2025-05-16;675;282153;9
2025-05-16;196;282136;49
2025-05-16;213;282150;14
2025-05-13;128;281860;5
2025-05-15;1;282043;3
2025-05-15;604;282078;11
2025-05-15;30;282049;26
2025-05-15;76;282048;18
2025-05-15;580;282045;2
2025-05-15;153;282040;12
2025-05-16;146;282138;19
2025-05-15;16;282066;24
2025-05-13;128;281860;5
2025-05-16;41;282156;5
2025-05-16;113;282151;20
2025-05-16;47;282105;104
2025-05-16;224;282152;22
2025-05-16;341;282147;1
2025-05-16;96;282101;120
2025-05-15;732;282046;12
2025-05-15;732;282046;9
2025-05-16;166;282134;48
2025-05-15;580;282045;12
2025-05-16;80;282155;21
2025-05-16;341;282147;2
2025-05-15;580;282045;2
2025-05-16;733;282129;11
2025-05-16;897;282100;13
2025-05-16;733;282129;7
2025-05-16;733;282129;7
2025-05-16;733;282129;6
2025-05-16;213;282150;14
2025-05-16;74;282130;77
2025-05-16;208;282106;11
2025-05-16;161;282133;158
2025-05-15;76;282048;30
2025-05-16;208;282106;36
2025-05-16;196;282136;36
2025-05-16;675;282153;1
2025-05-16;453;282131;32
2025-05-16;113;282151;12
2025-05-16;51;282104;48
2025-05-16;41;282156;2
2025-05-16;675;282153;1
2025-05-16;146;282138;12
2025-05-15;580;282045;2
2025-05-16;208;282106;1
2025-05-16;675;282153;7
2025-05-16;151;282128;48
2025-05-15;153;282040;2
2025-05-16;559;282149;6
2025-05-16;997;282126;181
2025-05-16;146;282138;3
2025-05-15;718;282068;2
2025-05-15;604;282078;9
2025-05-16;559;282149;3
2025-05-16;51;282104;1
2025-05-16;162;282135;41
2025-05-15;402;282067;49
2025-05-16;146;282138;3
2025-05-13;128;281860;12
2025-05-16;80;282155;10
2025-05-16;897;282100;1
2025-05-16;559;282149;3
2025-05-15;1;282043;20
2025-05-16;113;282151;24
2025-05-16;675;282153;3
2025-05-16;146;282138;3
2025-05-16;897;282100;3
2025-05-16;80;282155;3
2025-05-16;41;282156;1
2025-05-16;733;282129;6
2025-05-16;192;282110;171
2025-05-16;151;282128;11
2025-05-16;559;282149;6
2025-05-16;453;282131;46
2025-05-16;166;282134;46
2025-05-16;146;282138;1
2025-05-16;213;282150;11
2025-05-16;220;282137;28
2025-05-15;16;282066;87
2025-05-15;604;282078;7
2025-05-16;559;282149;1
2025-05-16;41;282156;1
2025-05-15;16;282066;24
2025-05-16;80;282155;5
2025-05-16;213;282150;11
2025-05-16;341;282147;3
2025-05-16;559;282149;3
2025-05-16;47;282105;24
2025-05-16;675;282153;1
2025-05-16;897;282100;9
2025-05-16;146;282138;9
2025-05-16;341;282147;1
2025-05-16;96;282101;36
2025-05-16;80;282155;6
2025-05-16;675;282153;1
2025-05-15;1;282043;11
2025-05-15;1;282043;8
2025-05-16;224;282152;20
2025-05-16;192;282110;10
2025-05-15;30;282049;20
2025-05-15;402;282067;30
2025-05-16;80;282155;2
2025-05-16;146;282138;5
2025-05-15;604;282078;5
2025-05-16;733;282129;19
2025-05-16;41;282156;4
2025-05-16;47;282105;6
2025-05-15;1;282043;2
2025-05-15;1;282043;6
2025-05-16;113;282151;2
2025-05-16;559;282149;6
2025-05-16;196;282136;32
2025-05-16;897;282100;21
2025-05-16;221;282141;37
2025-05-16;672;282148;90
2025-05-16;224;282152;23
2025-05-16;733;282129;12
2025-05-16;161;282133;56
2025-05-16;192;282110;10
2025-05-16;192;282110;7
2025-05-15;732;282046;40
2025-05-16;675;282153;1
2025-05-16;672;282148;2
2025-05-16;733;282129;1
2025-05-16;162;282135;37
2025-05-16;224;282152;10
2025-05-16;224;282152;2
2025-05-16;559;282149;6
2025-05-16;213;282150;14
2025-05-16;672;282148;3
2025-05-15;153;282040;26
2025-05-15;16;282066;42
2025-05-16;196;282136;29
2025-05-16;559;282149;3
2025-05-15;604;282078;9
2025-05-16;192;282110;8
2025-05-16;728;282108;2
2025-05-16;675;282153;7
2025-05-16;80;282155;29
2025-05-16;672;282148;1
2025-05-16;559;282149;1
2025-05-16;559;282149;1
2025-05-16;213;282150;12
2025-05-15;76;282048;29
2025-05-15;76;282048;3
2025-05-15;153;282040;26
2025-05-16;559;282149;1
2025-05-16;672;282148;2
2025-05-16;16;282140;12
2025-05-15;76;282048;5
2025-05-16;221;282141;28
2025-05-16;221;282103;181
2025-05-16;341;282147;2
2025-05-16;146;282138;97
2025-05-16;341;282147;18
2025-05-16;997;282126;251
2025-05-16;51;282104;1
2025-05-16;689;282107;
2025-05-15;76;282048;7
2025-05-16;672;282148;11
2025-05-16;733;282129;17
2025-05-16;675;282153;6
2025-05-16;80;282155;1
2025-05-16;220;282137;46
2025-05-16;151;282128;20
